,날짜,종목번호,시가,최고가,최저가,종가,거래량,일일주가변동률,유동주식,기준,ETF_지수
498,2022-01-05,1240860,206784,208448,200437,212658,55079851,-0.031119049999999985,1859184518,21_Low,69.862167547879
499,2022-01-06,1240860,197629,202907,196103,208457,21091370,-0.27072456,1859184518,21_Low,68.48205974159548
500,2022-01-07,1240860,197940,203344,196848,211593,40301539,0.34093291,1859184518,21_Low,69.5122949428583
501,2022-01-10,1240860,200127,202006,194616,207929,12208230,-0.28532192,1859184518,21_Low,68.30860177403592
502,2022-01-11,1240860,196864,199173,193195,205988,25404920,-0.14341895999999998,1859184518,21_Low,67.67094663192778
503,2022-01-12,1240860,197026,201031,194845,209699,9632424,0.15693524,1859184518,21_Low,68.89008018801398
504,2022-01-13,1240860,199973,203089,194908,208704,8908529,-0.04707694,1859184518,21_Low,68.56320390445005
505,2022-01-14,1240860,195069,197913,191445,203970,30912227,-0.040179740000000005,1859184518,21_Low,67.00799553621721
506,2022-01-17,1240860,192771,195734,189205,202116,14637036,-0.21663564000000002,1859184518,21_Low,66.39892153649105
507,2022-01-18,1240860,191659,197390,188886,202285,10363813,-0.16219718,1859184518,21_Low,66.45444122686521
508,2022-01-19,1240860,189290,193520,186676,200124,8655692,-0.15687924,1859184518,21_Low,65.74451193160725
509,2022-01-20,1240860,189785,197391,188958,207903,6691700,0.26848803,1859184518,21_Low,68.30006028320913
510,2022-01-21,1240860,195785,197911,191973,206246,7300627,-0.07212583,1859184518,21_Low,67.75570450243984
511,2022-01-24,1240860,195465,199524,191605,206580,14887064,-0.30174114,1859184518,21_Low,67.86542980767636
512,2022-01-25,1240860,196413,198025,185979,198581,12936610,-0.71729447,1859184518,21_Low,65.23760730292469
513,2022-01-26,1240860,187722,194497,176619,190534,12136447,-0.02171628000000001,1859184518,21_Low,62.594015892031216
514,2022-01-27,1240860,180325,182314,169557,182354,11427057,-0.68025419,1859184518,21_Low,59.90673147036991
515,2022-01-28,1240860,171706,181406,169520,189145,27880783,0.58673603,1859184518,21_Low,62.13770317055353
516,2022-02-03,1240860,182053,192439,177075,198560,16599547,0.49457377,1859184518,21_Low,65.23070840648766
517,2022-02-04,1240860,186530,192074,181508,198117,9455821,0.24844152000000003,1859184518,21_Low,65.08517454355417
518,2022-02-07,1240860,188058,191297,181042,195005,15642340,0.04254507,1859184518,21_Low,64.06282379536223
519,2022-02-08,1240860,184009,189784,179934,194196,15758567,1.6889999999991634e-05,1859184518,21_Low,63.79705202309769
520,2022-02-09,1240860,185646,189574,181326,196409,6832523,0.25132071,1859184518,21_Low,64.52406430000924
521,2022-02-10,1240860,185657,188421,180609,194041,9577620,-0.10024896999999999,1859184518,21_Low,63.746131597014866
522,2022-02-11,1240860,182096,185962,177585,188671,27757991,-2.4497509099999997,1859184518,21_Low,61.981985222403466
523,2022-02-14,1240860,175548,180183,172841,185352,16328357,-0.54488808,1859184518,21_Low,60.89163106647513
524,2022-02-15,1240860,174938,177953,170160,181683,17840985,-0.70848395,1859184518,21_Low,59.68629530326298
525,2022-02-16,1240860,176304,181138,173960,187985,17301423,0.34811232000000003,1859184518,21_Low,61.756621272127234
526,2022-02-17,1240860,179385,184632,173446,187777,25739966,-0.021860380000000026,1859184518,21_Low,61.68828934551286
527,2022-02-18,1240860,175958,181682,173762,189676,20275511,0.028645300000000012,1859184518,21_Low,62.31214669474695
528,2022-02-21,1240860,177451,181921,175291,189889,14552185,-0.049368749999999996,1859184518,21_Low,62.382121215751084
529,2022-02-22,1233230,176836,181926,173899,186451,7342770,-0.46362387,1814195069,21_Low,59.77045140612592
530,2022-02-23,1233230,178409,181519,173464,186303,5616301,0.12743597,1814195069,21_Low,59.723007161750154
531,2022-02-24,1233230,174109,178136,168624,180207,13865993,-0.59707513,1814195069,21_Low,57.76881720421845
532,2022-02-25,1233230,173476,177596,171347,184560,8062255,0.3747333,1814195069,21_Low,59.164255013459844
533,2022-02-28,1233230,173287,176504,171087,184964,5513365,0.07635415,1814195069,21_Low,59.293764977836936
534,2022-03-02,1233230,175256,183710,173693,191373,18312906,0.49074824,1814195069,21_Low,61.34829310083902
535,2022-03-03,1233230,182495,190282,180796,198210,9116180,0.32297595,1814195069,21_Low,63.54002484946834
536,2022-03-04,1233230,187511,189441,182868,195253,5687725,-0.06862269,1814195069,21_Low,62.5921016696092
537,2022-03-07,1233230,183906,187050,179863,191355,6492709,-0.41421304999999997,1814195069,21_Low,61.342522854901425
538,2022-03-08,1233230,178797,184697,175948,190541,6497501,-0.25432969,1814195069,21_Low,61.08157951083469
539,2022-03-10,1233230,184134,188484,180913,194803,13667892,0.19325004,1814195069,21_Low,62.44784552116936
540,2022-03-11,1233230,184458,187204,179763,192250,43902578,0.36565828,1814195069,21_Low,61.62943230568734
541,2022-03-14,1233230,182232,183719,174776,186141,23241921,-0.3132938,1814195069,21_Low,59.67107494831181
542,2022-03-15,1233230,175747,181954,174056,187267,30595603,-0.12815571,1814195069,21_Low,60.032035888630176
543,2022-03-16,1233230,179499,185402,177516,191996,14497987,0.047288039999999976,1814195069,21_Low,61.54800772412351
544,2022-03-17,1233230,184485,187516,181290,193948,12100294,0.15756341000000001,1814195069,21_Low,62.17375883913366
545,2022-03-18,1233230,184420,189605,181426,197673,33535160,0.21310017,1814195069,21_Low,63.36787917899679
546,2022-03-21,1233230,189452,190851,184784,196106,12406166,0.018644249999999998,1814195069,21_Low,62.865547213207385
547,2022-03-22,1233230,186665,188457,183432,195590,9735281,-0.14934594,1814195069,21_Low,62.7001334963297
548,2022-03-23,1233230,187458,189265,184290,195854,11260819,0.033126949999999995,1814195069,21_Low,62.78476377008108
549,2022-03-24,1233230,185259,189508,182394,197346,11004126,0.15401409,1814195069,21_Low,63.26305304446384
550,2022-03-25,1233230,188893,191309,185365,196971,9782231,-0.14129672000000001,1814195069,21_Low,63.14283958743063
551,2022-03-28,1233230,187145,188992,183382,194920,7815228,-0.09717715,1814195069,21_Low,62.485352119763725
552,2022-03-29,1233230,186499,188952,184782,196905,18731360,0.15097848,1814195069,21_Low,63.1216820189928
553,2022-03-30,1233230,188387,191012,183710,196315,174631431,0.26907557,1814195069,21_Low,62.93254617992723
554,2022-03-31,1233230,186571,188954,183769,195745,153967842,0.36394197,1814195069,21_Low,62.749821725236764
555,2022-04-01,1233230,185657,189353,182523,195512,95350685,0.22685347,1814195069,21_Low,62.675129097266804
556,2022-04-04,1233230,186309,189678,184026,197903,65371911,0.50406754,1814195069,21_Low,63.44161009931049
557,2022-04-05,1233230,188644,192591,186124,199140,324551878,0.03022253999999999,1814195069,21_Low,63.83815422291067
558,2022-04-06,1233230,188088,190225,184133,195659,59157989,-0.33934702,1814195069,21_Low,62.722252772423815
559,2022-04-07,1233230,184219,185992,179390,190704,82288886,-0.40221858,1814195069,21_Low,61.1338322934918
560,2022-04-08,1233230,181459,185075,179019,192045,26990857,-0.14418324,1814195069,21_Low,61.56371561584252
561,2022-04-11,1233230,181049,183853,174454,185451,58884704,-0.22238303,1814195069,21_Low,59.449882187370726
562,2022-04-12,1233230,174589,178391,172511,185433,131068980,0.14746039,1814195069,21_Low,59.44411194143313
563,2022-04-13,1233230,175165,180456,173898,188774,159540874,0.2798488,1814195069,21_Low,60.51513370129425
564,2022-04-14,1233230,181266,182455,177176,188232,78708907,-0.36819888999999995,1814195069,21_Low,60.341385184728935
565,2022-04-15,1233230,178386,180366,172687,183758,75861208,-0.20808146,1814195069,21_Low,58.90715850001818
566,2022-04-18,1233230,175132,176888,172220,183331,31951755,-0.10605802,1814195069,21_Low,58.7702754436097
567,2022-04-19,1233230,174215,180470,173082,186639,81794090,0.26552142,1814195069,21_Low,59.8307184192519
568,2022-04-20,1233230,178577,180692,175880,186319,86166103,0.33171198,1814195069,21_Low,59.72813626925024
569,2022-04-21,1233230,177759,182805,175778,186900,151807167,-0.029629420000000004,1814195069,21_Low,59.914386985347015
570,2022-04-22,1233230,176726,179381,173700,185633,101920163,-0.23796487,1814195069,21_Low,59.50822578518418
571,2022-04-25,1233230,173705,176581,169782,181088,42027505,-0.44072438,1814195069,21_Low,58.05123868594178
572,2022-04-26,1233230,172831,176022,171337,182148,31234475,0.1304922,1814195069,21_Low,58.3910420578223
573,2022-04-27,1233230,169334,172965,167889,178444,31240705,-0.42087195,1814195069,21_Low,57.203653671553035
574,2022-04-28,1233230,170584,173221,168509,178924,21922399,-0.06783617,1814195069,21_Low,57.357526896555534
575,2022-04-29,1233230,168628,173968,167762,183051,106545660,0.49129287,1814195069,21_Low,58.680516062358244
576,2022-05-02,1233230,170290,173212,167956,181157,18112899,-0.10962032,1814195069,21_Low,58.0733579620359
577,2022-05-03,1233230,170840,175226,168873,182433,41522609,0.16735409999999998,1814195069,21_Low,58.48240428516753
578,2022-05-04,1233230,172155,174130,168857,180944,42587203,-0.061736089999999993,1814195069,21_Low,58.00507671844104
579,2022-05-06,1233230,167957,169874,165082,177353,91273824,-0.0727959,1814195069,21_Low,56.853912653891115
580,2022-05-09,1233230,165447,167440,161085,173534,73933551,-0.46244559,1814195069,21_Low,55.629658807465
581,2022-05-10,1233230,159225,165778,155248,173395,94013865,0.002674619999999999,1814195069,21_Low,55.58509968605803
582,2022-05-11,1233230,161973,166598,160232,175708,116038103,-0.016628890000000004,1814195069,21_Low,56.32657628903881
583,2022-05-12,1233230,162808,166128,157664,170149,166936370,-0.41425526,1814195069,21_Low,54.54453200197864
584,2022-05-13,1233230,160606,170973,159642,176103,99752737,-0.034107820000000004,1814195069,21_Low,56.453201130447106
585,2022-05-16,1233230,166892,169185,162024,174451,32413811,-0.064997,1814195069,21_Low,55.92362078106352
586,2022-05-17,1233230,163977,168534,162283,176347,24322306,0.005180849999999996,1814195069,21_Low,56.53142001982337
587,2022-05-18,1233230,166847,168796,163488,176479,20551021,-0.14373533,1814195069,21_Low,56.573735156699065
588,2022-05-19,1233230,161075,164715,160132,173472,25003935,-0.4441837,1814195069,21_Low,55.60978351590218
589,2022-05-20,1233230,163190,168064,162070,177382,16191639,0.12873373,1814195069,21_Low,56.863209161235005
590,2022-05-23,1233230,167801,170085,164329,177254,17291990,-0.15272586,1814195069,21_Low,56.82217630123435
591,2022-05-24,1233230,168520,169580,162406,171985,22885141,-0.46122705999999997,1814195069,21_Low,55.133097087613194
592,2022-05-25,1233230,163389,167983,161718,173703,13936065,0.07415726,1814195069,21_Low,55.683835005434624
593,2022-05-26,1233230,165127,168134,162556,172923,26922052,-0.0013845600000000052,1814195069,21_Low,55.433791014805564
594,2022-05-27,1233230,165621,168490,163717,174265,13473416,0.17463664,1814195069,21_Low,55.86399490637505
595,2022-05-30,1233230,166556,168969,165185,176232,17038014,0.32926500000000003,1814195069,21_Low,56.49455455966653
596,2022-05-31,1233230,168048,169893,165222,177565,21836804,0.15426662000000002,1814195069,21_Low,56.92187332826721
597,2022-06-02,1233230,168151,169803,165469,175713,20679172,-0.035654429999999994,1814195069,21_Low,56.32817913513259
598,2022-06-03,1233230,167544,169834,165405,175861,14993312,0.12484444,1814195069,21_Low,56.375623379508355
599,2022-06-07,1233230,166644,167584,162664,173704,44251602,-0.0736341,1814195069,21_Low,55.68415557465338
600,2022-06-08,1233230,164835,167843,163707,174389,22136242,0.03378974,1814195069,21_Low,55.9037454895007
601,2022-06-09,1233230,165160,167881,161229,174708,74700924,0.15274886,1814195069,21_Low,56.0060070702836
602,2022-06-10,1233230,164413,166827,162114,172964,32803865,-0.26629944,1814195069,21_Low,55.446934352774534
603,2022-06-13,1233230,160601,162989,154578,164553,19385695,-0.66739914,1814195069,21_Low,52.75062665382454
604,2022-06-14,1233230,151057,156240,149577,162599,18687313,-0.21881698,1814195069,21_Low,52.12423440037688
605,2022-06-15,1233230,152758,156109,147380,157988,47995889,-0.38077487,1814195069,21_Low,50.64608973269665
606,2022-06-16,1233230,150594,154766,147425,157209,17981730,-0.21521412999999998,1814195069,21_Low,50.39636631128634
607,2022-06-17,1233230,144458,147469,142256,154774,16398669,-0.11304629,1814195069,21_Low,49.61578026361743
608,2022-06-20,1233230,146906,149142,138511,149105,18721898,-0.79009578,1814195069,21_Low,47.7984733624942
609,2022-06-21,1233230,140024,143084,137278,149496,13976179,0.11683602,1814195069,21_Low,47.92381592702748
610,2022-06-22,1233230,141568,142975,131657,141157,20336507,-0.84937264,1814195069,21_Low,45.250589211827865
611,2022-06-23,1233230,132142,137801,127185,137338,24055048,-0.76682894,1814195069,21_Low,44.026335365401756
612,2022-06-24,1233230,128272,137190,127690,145208,34753938,0.80483421,1814195069,21_Low,46.54921511700518
613,2022-06-27,1233230,136884,139965,133867,147298,17430066,0.49859038,1814195069,21_Low,47.219204784203555
614,2022-06-28,1233230,140717,143456,137441,148308,22253245,-0.029590739999999994,1814195069,21_Low,47.5429796951463
615,2022-06-29,1233230,136891,139988,134631,145655,15426718,-0.14862838999999997,1814195069,21_Low,46.69250955778876
616,2022-06-30,1233230,136661,138466,132344,141877,10401836,-0.49820486,1814195069,21_Low,45.481399049331614
617,2022-07-01,1233230,133087,135384,127666,138170,10168716,-0.43030903,1814195069,21_Low,44.293048955406086
618,2022-07-04,1233230,130042,132037,126005,137480,14289665,-0.18427778,1814195069,21_Low,44.07185619446499
619,2022-07-05,1233230,129341,137923,128786,145280,12532641,0.65392675,1814195069,21_Low,46.57229610075556
620,2022-07-06,1233230,136884,140381,133349,144218,10312122,-0.15334620999999998,1814195069,21_Low,46.231851590437536
621,2022-07-07,1233230,136519,144127,135314,151539,11329478,0.40192244,1814195069,21_Low,48.57873884094436
622,2022-07-08,1233230,144778,147452,141086,152446,19049918,0.15781439,1814195069,21_Low,48.869495122355325
623,2022-07-11,1233230,144083,149280,141951,155059,10596328,0.05114366000000001,1814195069,21_Low,49.70714249096267
624,2022-07-12,1233230,146330,147259,139615,151632,12169078,-0.43245208,1814195069,21_Low,48.60855177828859
625,2022-07-13,1233230,143103,146936,139715,152726,11471424,0.14112026,1814195069,21_Low,48.95925450360678
626,2022-07-14,1233230,142200,146680,140747,153894,19852203,0.16100333,1814195069,21_Low,49.333679351112856
627,2022-07-15,1233230,145893,147115,141021,152110,9419808,-0.26750626,1814195069,21_Low,48.761783864853584
628,2022-07-18,1233230,144536,147578,142798,154505,6966473,0.34644859,1814195069,21_Low,49.529547143772284
629,2022-07-19,1233230,145870,148915,142999,155059,7212343,0.07679873,1814195069,21_Low,49.70714249096267
630,2022-07-20,1233230,147779,150532,145401,155703,7269469,0.11073857000000001,1814195069,21_Low,49.913589067841016
631,2022-07-21,1233230,146946,148206,143231,153408,5626176,0.0023426899999999945,1814195069,21_Low,49.177882710797824
